time,count
4333.5,1130
4336.1,1130
4336.1,1131
4340.5,1131
4340.5,1132
4342.7,1132
4342.7,1133
4345.4,1133
4345.4,1134
4357.8,1134
4357.8,1135
4363.3,1135
4363.3,1136
4366.2,1136
4366.2,1137
4370.7,1137
4370.7,1138
4374.7,1138
4374.7,1139
4375.5,1139
4375.5,1140
4377.3,1140
4377.3,1141
4391.1,1141
4391.1,1142
4396.1,1142
4396.1,1143
4398.2,1143
4398.2,1144
4399.8,1144
4399.8,1145
4401.3,1145
4401.3,1146
4403.2,1146
4403.2,1147
4404,1147
4404,1148
4408.1,1148
4408.1,1149
4411.1,1149
4411.1,1150
4416.2,1150
4416.2,1151
4421.2,1151
4421.2,1152
4430.7,1152
4430.7,1153
4437.2,1153
4437.2,1154
4438.2,1154
4438.2,1155
4443.8,1155
4443.8,1156
4448.3,1156
4448.3,1157
4450,1157
4450,1158
4452.3,1158
4452.3,1159
4453.9,1159
4453.9,1160
4455.2,1160
4455.2,1161
4456.1,1161
4456.1,1162
4456.9,1162
4456.9,1163
4459.5,1163
4459.5,1164
4460.8,1164
4460.8,1165
4466.9,1165
4466.9,1166
4469.4,1166
4469.4,1167
4478.2,1167
4478.2,1168
4485.5,1168
4485.5,1169
4487.1,1169
4487.1,1170
4488.1,1170
4488.1,1171
4495.9,1171
4495.9,1172
4499.6,1172
4499.6,1173
4501.3,1173
4501.3,1174
4503.9,1174
4503.9,1175
4527,1175
4527,1176
4532.8,1176
4532.8,1177
4536.3,1177
4536.3,1178
4539.7,1178
4539.7,1179
4542,1179
4542,1180
4544.2,1180
4544.2,1181
4547.9,1181
4547.9,1182
4548.7,1182
4548.7,1183
4550.5,1183
4550.5,1184
4553.5,1184
4553.5,1185
4560,1185
4560,1186
4566.3,1186
4566.3,1187
4567,1187
4567,1188
4569.7,1188
4569.7,1189
4570.9,1189
4570.9,1190
4573.7,1190
4573.7,1191
4577.6,1191
4577.6,1192
4580.3,1192
4580.3,1193
4582.2,1193
4582.2,1194
4585.9,1194
4585.9,1195
4595.3,1195
4595.3,1196
4597.9,1196
4597.9,1197
4601.9,1197
4601.9,1198
4604.4,1198
4604.4,1199
4605.3,1199
4605.3,1200
4607.8,1200
4607.8,1201
4609.8,1201
4609.8,1202
4612.2,1202
4612.2,1203
4615.2,1203
4615.2,1204
4619.7,1204
4619.7,1205
4622.2,1205
4622.2,1206
4624.4,1206
4624.4,1207
4626,1207
4626,1208
4629,1208
4629,1209
4631.1,1209
4631.1,1210
4632.1,1210
4632.1,1211
4634.4,1211
4634.4,1212
4636.5,1212
4636.5,1213
4641.6,1213
4641.6,1214
4643.3,1214
4643.3,1215
4644.4,1215
4644.4,1216
4647.1,1216
4647.1,1217
4650,1217
4650,1218
4652.3,1218
4652.3,1219
4653.5,1219
4653.5,1220
4654.7,1220
4654.7,1221
4656.6,1221
4656.6,1222
4662.6,1222
4662.6,1223
4663.9,1223
4663.9,1224
4664.9,1224
4664.9,1225
4667.4,1225
4667.4,1226
4668.1,1226
4668.1,1227
4669.4,1227
4669.4,1228
4671.1,1228
4671.1,1229
4672.2,1229
4672.2,1230
4674.4,1230
4674.4,1231
4681.1,1231
4681.1,1232
4682.6,1232
4682.6,1233
4684.5,1233
4684.5,1234
4687,1234
4687,1235
4690.8,1235
4690.8,1236
4691.9,1236
4691.9,1237
4694.9,1237
4694.9,1238
4697.5,1238
4697.5,1239
4699.5,1239
4699.5,1240
4700.5,1240
4700.5,1241
4704,1241
4704,1242
4705,1242
4705,1243
4706.6,1243
4706.6,1244
4708,1244
4708,1245
4709.2,1245
4709.2,1246
4712.1,1246
4712.1,1247
4714.1,1247
4714.1,1248
4718.4,1248
4718.4,1249
4720.3,1249
4720.3,1250
4721.2,1250
4721.2,1251
4725.6,1251
4725.6,1252
4745.1,1252
4745.1,1253
4750.5,1253
4750.5,1254
4752.3,1254
4752.3,1255
4754.8,1255
4754.8,1256
4756.2,1256
4756.2,1257
4760.2,1257
4760.2,1258
4762.1,1258
4762.1,1259
4770.5,1259
4770.5,1260
4773.9,1260
4773.9,1261
4776.4,1261
4776.4,1262
4778.7,1262
4778.7,1263
4780,1263
4780,1264
4781.8,1264
4781.8,1265
4787.8,1265
4787.8,1266
4790.9,1266
4790.9,1267
4794.8,1267
4794.8,1268
4825.4,1268
4825.4,1269
4832.9,1269
4832.9,1270
4837.6,1270
4837.6,1271
4842.7,1271
4842.7,1272
4846.2,1272
4846.2,1273
4847.6,1273
4847.6,1274
4849.6,1274
4849.6,1275
4865.6,1275
4865.6,1276
4872.7,1276
4872.7,1277
4878.2,1277
4878.2,1278
4891.5,1278
4891.5,1279
4899.8,1279
4899.8,1280
4905,1280
4905,1281
4915.6,1281
4915.6,1282
4923.5,1282
4923.5,1283
4935.2,1283
4935.2,1284
4941.6,1284
4941.6,1285
4951.4,1285
4951.4,1286
4958,1286
4958,1287
4961.1,1287
4961.1,1288
4965.1,1288
4965.1,1289
4976.6,1289
4976.6,1290
4979.3,1290
4979.3,1291
4992.6,1291
4992.6,1292
5002,1292
5002,1293
5009.9,1293
5009.9,1294
5024.2,1294
5024.2,1295
5028.2,1295
5028.2,1296
5107.4,1296
5107.4,1297
5111.2,1297
5111.2,1298
5124.6,1298
5124.6,1299
5149,1299
5149,1300
5158.5,1300
5158.5,1301
5163.5,1301
5163.5,1302
5169.1,1302
5169.1,1303
5173.5,1303
5173.5,1304
5175.9,1304
5175.9,1305
5177.7,1305
5177.7,1306
5178.9,1306
5178.9,1307
5186,1307
5186,1308
5189.9,1308
5189.9,1309
5200.8,1309
5200.8,1310
5202.6,1310
5202.6,1311
5203.3,1311
5203.3,1312
5204,1312
5204,1313
5207.6,1313
5207.6,1314
5209.9,1314
5209.9,1315
5214.7,1315
5214.7,1316
5231,1316
5231,1317
5235.5,1317
5235.5,1318
5250.7,1318
5250.7,1319
5254.3,1319
5254.3,1320
5258.5,1320
5258.5,1321
5263.3,1321
5263.3,1322
5280.3,1322
5280.3,1323
5297.6,1323
5297.6,1324
5301.4,1324
5301.4,1325
5305.5,1325
5305.5,1326
5309.6,1326
5309.6,1327
5317.7,1327
5317.7,1328
5322.7,1328
5322.7,1329
5324.2,1329
5324.2,1330
5327.2,1330
5327.2,1331
5329.4,1331
5329.4,1332
5333.3,1332
5333.3,1333
5334.7,1333
5334.7,1334
5341,1334
5341,1335
5344.1,1335
5344.1,1336
5348.3,1336
5348.3,1337
5351.9,1337
5351.9,1338
5355.7,1338
5355.7,1339
5362.3,1339
5362.3,1340
5366.3,1340
5366.3,1341
5376.7,1341
5376.7,1342
5382.9,1342
5382.9,1343
5390,1343
5390,1344
5408,1344
5408,1345
5412.4,1345
5412.4,1346
5416.6,1346
5416.6,1347
5419.6,1347
5419.6,1348
5425.1,1348
5425.1,1349
5427.1,1349
5427.1,1350
5429.4,1350
5429.4,1351
5430.9,1351
5430.9,1352
5453.4,1352
5453.4,1353
5461.7,1353
5461.7,1354
5467.7,1354
5467.7,1355
5469.4,1355
5469.4,1356
5470.2,1356
5470.2,1357
5471,1357
5471,1358
5472.1,1358
5472.1,1359
5473.7,1359
5473.7,1360
5474.4,1360
5474.4,1361
5475.7,1361
5475.7,1362
5476.8,1362
5476.8,1363
5478.4,1363
5478.4,1364
5486.2,1364
5486.2,1365
5486.9,1365
5486.9,1366
5488.6,1366
5488.6,1367
5489.2,1367
5489.2,1368
5492.3,1368
5492.3,1369
5493.4,1369
5493.4,1370
5498.2,1370
5498.2,1371
5502.6,1371
5502.6,1372
5504.1,1372
5504.1,1373
5506.1,1373
5506.1,1374
5506.6,1374
5506.6,1375
5507.9,1375
5507.9,1376
5510,1376
5510,1377
5512.1,1377
5512.1,1378
5513.2,1378
5513.2,1379
5514.7,1379
5514.7,1380
5516,1380
5516,1381
5520.2,1381
5520.2,1382
5522.7,1382
5522.7,1383
5523.7,1383
5523.7,1384
5530.2,1384
5530.2,1385
5531.9,1385
5531.9,1386
5533.9,1386
5533.9,1387
5540.1,1387
5540.1,1388
5543.8,1388
5543.8,1389
5546.1,1389
5546.1,1390
5547.9,1390
5547.9,1391
5550,1391
5550,1392
5552.2,1392
5552.2,1393
5553.2,1393
5553.2,1394
5555,1394
5555,1395
5560.5,1395
5560.5,1396
5562.9,1396
5562.9,1397
5572.2,1397
5572.2,1398
5573.6,1398
5573.6,1399
5576,1399
5576,1400
5580.2,1400
5580.2,1401
5582.1,1401
5582.1,1402
5585.6,1402
5585.6,1403
5587.9,1403
5587.9,1404
5588.7,1404
5588.7,1405
5589.6,1405
5589.6,1406
5590.7,1406
5590.7,1407
5595.2,1407
5595.2,1408
5603.4,1408
5603.4,1409
5604.4,1409
5604.4,1410
5605.9,1410
5605.9,1411
5606.7,1411
5606.7,1412
5610,1412
5610,1413
5611.3,1413
5611.3,1414
5612.8,1414
5612.8,1415
5615.1,1415
5615.1,1416
5616.4,1416
5616.4,1417
5616.9,1417
5616.9,1418
5617.7,1418
5617.7,1419
5619.2,1419
5619.2,1420
5620.9,1420
5620.9,1421
5622.7,1421
5622.7,1422
5624.9,1422
5624.9,1423
5626,1423
5626,1424
5628.2,1424
5628.2,1425
5629.3,1425
5629.3,1426
5632.3,1426
5632.3,1427
5633.5,1427
5633.5,1428
5634.3,1428
5634.3,1429
5635.5,1429
5635.5,1430
5640.8,1430
5640.8,1431
5644.5,1431
5644.5,1432
5645.5,1432
5645.5,1433
5646.7,1433
5646.7,1434
5649.6,1434
5649.6,1435
5651.4,1435
5651.4,1436
5654,1436
5654,1437
5656.3,1437
5656.3,1438
5664.9,1438
5664.9,1439
5679.4,1439
5679.4,1440
5681.3,1440
5681.3,1441
5696.1,1441
5696.1,1442
5698.7,1442
5698.7,1443
5703.5,1443
5703.5,1444
5706.5,1444
5706.5,1445
5711.3,1445
5711.3,1446
5716.1,1446
5716.1,1447
5720.6,1447
5720.6,1448
5723.6,1448
5723.6,1449
5732,1449
5732,1450
5735.7,1450
5735.7,1451
5738.2,1451
5738.2,1452
5743,1452
5743,1453
5745,1453
5745,1454
5761.1,1454
5761.1,1455
5765.6,1455
5765.6,1456
5768,1456
5768,1457
5769.8,1457
5769.8,1458
5774.3,1458
5774.3,1459
5782.2,1459
5782.2,1460
5795.8,1460
5795.8,1461
5808.4,1461
5808.4,1462
5822.2,1462
5822.2,1463
5824.4,1463
5824.4,1464
5829.9,1464
5829.9,1465
5833.1,1465
5833.1,1466
5837.3,1466
5837.3,1467
5845.6,1467
5845.6,1468
5856.6,1468
5856.6,1469
5857.9,1469
5857.9,1470
5859.4,1470
5859.4,1471
5860.4,1471
5860.4,1472
5862.7,1472
5862.7,1473
5870.4,1473
5870.4,1474
5879.5,1474
5879.5,1475
5881,1475
5881,1476
5883.4,1476
5883.4,1477
5886.1,1477
5886.1,1478
5889.8,1478
5889.8,1479
5892.2,1479
5892.2,1480
5912.3,1480
5912.3,1481
5917,1481
5917,1482
5919.8,1482
5919.8,1483
5925.2,1483
5925.2,1484
5928.6,1484
5928.6,1485
5930.8,1485
5930.8,1486
5935,1486
5935,1487
5937,1487
5937,1488
5938.9,1488
5938.9,1489
5940.5,1489
5940.5,1490
5946.5,1490
5946.5,1491
5948.7,1491
5948.7,1492
5950.3,1492
5950.3,1493
5952.7,1493
5952.7,1494
5955.1,1494
5955.1,1495
5961.1,1495
5961.1,1496
5975.6,1496
5975.6,1497
5978.4,1497
5978.4,1498
5980.6,1498
5980.6,1499
5982.2,1499
5982.2,1500
5984.9,1500
5984.9,1501
5990,1501
5990,1502
5993.2,1502
5993.2,1503
5994.8,1503
5994.8,1504
5998.5,1504
5998.5,1505
6000.9,1505
6000.9,1506
6004,1506
6004,1507
6010.8,1507
6010.8,1508
6013,1508
6013,1509
6014.3,1509
6014.3,1510
6016.1,1510
6016.1,1511
6018.6,1511
6018.6,1512
6021.2,1512
6021.2,1513
6022,1513
6022,1514
6023.9,1514
6023.9,1515
6025.1,1515
6025.1,1516
6026.1,1516
6026.1,1517
6027.6,1517
6027.6,1518
6030,1518
6030,1519
6031,1519
6031,1520
